推量經
181-1|{1-5}我聽到這樣：
184-6|『我是不惡欲求者、不受惡欲求支配者。』學友們！因為那樣，比丘就能以那喜、悅而住，在善法上日夜{398-2}隨學。
184-7|再者，學友們！在那裡，比丘自己應該這麼省察自己：
184-8|『我是讚賞自己、輕蔑他人者嗎？』
184-9|學友們！如果比丘省察時，知道：
184-10|『我是讚賞自己、輕蔑他人者。』學友們！因為那樣，比丘應該為那些惡不善法的捨斷而精進。
184-11|而，學友們！如果比丘省察時，知道：
184-12|『我是不讚賞自己、不輕蔑他人者。』學友們！因為那樣，比丘就能以那喜、悅而住，在善法上日夜隨學。
184-13|再者，學友們！在那裡，比丘自己應該這麼省察自己：
184-14|『我是易憤怒、被憤怒征服者嗎？』
184-15|學友們！如果比丘省察時，知道：
184-16|『我是易憤怒、被憤怒征服者。』學友們！因為那樣，比丘應該為那些惡不善法的捨斷而精進。
184-17|而，學友們！如果比丘省察時，知道：
184-18|『我是不易憤怒、不被憤怒征服者。』學友們！因為那樣，比丘就能以那喜、悅而住，在善法上日夜隨學。
184-19|再者，學友們！在那裡，比丘自己應該這麼省察自己：
184-20|『我是易憤怒、因易怒而怨恨者嗎？』
184-21|學友們！如果比丘省察時，知道：『我是易憤怒、因易怒而怨恨者。』學友們！因為那樣，比丘應該為那些惡不善法的捨斷而精進。
184-22|而，學友們！如果比丘省察時，知道：『我是不易憤怒、不因易怒而怨恨者。』學友們！因為那樣，比丘就能以那喜、悅而住，在善法上日夜隨學。
184-23|再者，學友們！在那裡，比丘自己應該這麼省察自己：
184-24|『我是易憤怒、因易怒而固執者嗎？』
184-25|學友們！如果比丘省察時，知道：
184-26|『我是易憤怒、因易怒而固執者。』學友們！因為那樣，比丘應該為那些惡不善法的捨斷而精進。
184-27|而，學友們！如果比丘省察時，知道：
184-28|『我是不易憤怒、不因易怒而固執者。』學友們！因為那樣，比丘就能以那喜、悅而住，在善法上日夜隨學。
184-29|再者，學友們！在那裡，比丘自己應該這麼省察自己：
184-30|『我是易憤怒、說近乎氣話者嗎？』
184-31|學友們！如果比丘省察時，知道：
184-32|『我是易憤怒、說近乎氣話者。』學友們！因為那樣，比丘應該為那些惡不善法的捨斷而精進。
184-33|而，學友們！如果比丘省察時，知道：
184-34|『我是不易憤怒、不說近乎氣話者。』學友們！因為那樣，比丘就能以那喜、悅而住，在善法上日夜隨學。
184-35|再者，學友們！在那裡，比丘自己應該這麼省察自己：
184-36|『我被呵責者呵責時，與呵責者對抗嗎？』
184-37|學友們！如果比丘省察時，知道：『我被呵責者呵責時，與呵責者對抗。』學友們！因為那樣，比丘應該為那些惡不善法的捨斷而精進。
184-38|而，學友們！如果比丘省察時，知道：
184-39|『我被呵責者呵責時，不與呵責者對抗。』學友們！因為那樣，比丘就能以那喜、悅而住，在善法上日夜隨學。
184-40|再者，學友們！在那裡，比丘自己應該這麼省察自己：
184-41|『我被呵責者呵責時，貶抑呵責者嗎？』
184-42|學友們！如果比丘省察時，知道：『我被呵責者呵責時，貶抑呵責者。』學友們！因為那樣，比丘應該為那些惡不善法的捨斷而精進。
184-43|而，學友們！如果比丘省察時，知道：
184-44|『我被呵責者呵責時，不貶抑呵責者。』學友們！因為那樣，比丘就能以那喜、悅而住，在善法上日夜隨學。
184-45|再者，學友們！在那裡，比丘自己應該這麼省察自己：
184-46|『我被呵責者呵責時，對呵責者頂嘴嗎？』
184-47|學友們！如果比丘省察時，知道：
184-48|『我被呵責者呵責時，對呵責者頂嘴。』學友們！因為那樣，比丘應該為那些惡不善法的捨斷而精進。
184-49|而，學友們！如果比丘省察時，知道：
184-50|『我被呵責者呵責時，不對呵責者頂嘴。』學友們！因為那樣，比丘就能以那喜、悅而住，在善法上日夜隨學。
184-51|再者，學友們！在那裡，比丘自己應該這麼省察自己：
184-52|『我被呵責者呵責時，以其它迴避，向外談論，顯露憤怒、瞋恚、不滿嗎？』
184-53|學友們！如果比丘省察時，知道：
184-54|『我被呵責者呵責時，以其它迴避，向外談論，顯露憤怒、瞋恚、不滿。』學友們！因為那樣，比丘應該為那些惡不善法的捨斷而精進。
184-55|而，學友們！如果比丘省察時，知道：
184-56|『我被呵責者呵責時，不以其它迴避，不向外談論，不顯露憤怒、瞋恚、不滿。』學友們！因為那樣，比丘就能以那喜、悅而住，在善法上日夜隨學。
184-57|再者，學友們！在那裡，比丘自己應該這麼省察自己：
184-58|『我被呵責者呵責時，對自己的行為不解說嗎？』
184-59|學友們！如果比丘省察時，知道：
184-60|『我被呵責者呵責時，對自己的行為不解說。』學友們！因為那樣，比丘應該為那些惡不善法的捨斷而精進。
184-61|而，學友們！如果比丘省察時，知道：
184-62|『我被呵責者呵責時，對自己的行為解說。』學友們！因為那樣，比丘就能以那喜、悅而住，在善法上日夜隨學。
184-63|再者，學友們！在那裡，比丘自己應該這麼省察自己：
184-64|『我是藏惡者、專橫者嗎？』
184-65|學友們！如果比丘省察時，知道：
184-66|『我是藏惡者、專橫者。』學友們！因為那樣，比丘應該為那些惡不善法的捨斷而精進。
184-67|而，學友們！如果比丘省察時，知道：
184-68|『我是不藏惡者、不專橫者。』學友們！因為那樣，比丘就能以那喜、悅而住，在善法上日夜隨學。
184-69|再者，學友們！在那裡，比丘自己應該這麼省察自己：
184-70|『我是嫉妒者、慳吝者嗎？』
184-71|學友們！如果比丘省察時，知道：
184-72|『我是嫉妒者、慳吝者。』學友們！因為那樣，比丘應該為那些惡不善法的捨斷而精進。
184-73|而，學友們！如果比丘省察時，知道：
184-74|『我是不嫉妒者、不慳吝者。』學友們！因為那樣，比丘就能以那喜、悅而住，在善法上日夜隨學。
184-75|再者，學友們！在那裡，比丘自己應該這麼省察自己：
184-76|『我是狡猾者、偽詐者嗎？』
184-77|學友們！如果比丘省察時，知道：
184-78|『我是狡猾者、偽詐者。』學友們！因為那樣，比丘應該為那些惡不善法的捨斷而精進。
184-79|而，學友們！如果比丘省察時，知道：
184-80|『我是不狡猾者、不偽詐者。』學友們！因為那樣，比丘就能以那喜、悅而住，在善法上日夜隨學。
184-81|再者，學友們！在那裡，比丘自己應該這麼省察自己：
184-82|『我是剛愎者、極慢者嗎？』
184-83|學友們！如果比丘省察時，知道：
184-84|『我是剛愎者、極慢者。』學友們！因為那樣，比丘應該為那些惡不善法的捨斷而精進。
184-85|而，學友們！如果比丘省察時，知道：
184-86|『我是不剛愎者、不極慢者。』學友們！因為那樣，比丘就能以那喜、悅而住，在善法上日夜隨學。
184-87|再者，學友們！在那裡，比丘自己應該這麼省察自己：
184-88|『我是固執己見、倔強、難棄捨者嗎？』
184-89|學友們！如果比丘省察時，知道：
184-90|『我是固執己見、倔強、難棄捨者。』學友們！因為那樣，比丘應該為那些惡不善法的捨斷而精進。
184-91|而，學友們！如果比丘省察時，知道：
184-92|『我是不固執己見、不倔強、容易棄捨者。』學友們！因為那樣，比丘就能以那喜、悅而住，在善法上日夜隨學。
184-93|學友們！如果比丘省察時，看見自己這全部惡不善法未被捨斷，學友們！因為那樣，比丘應該為這全部惡不善法的捨斷而精進。
184-94|而，學友們！如果比丘省察時，看見自己這全部惡不善法已被捨斷，學友們！因為那樣，比丘就能以那喜、悅而住，在善法上日夜隨學。
184-95|學友們！猶如年輕而喜歡裝飾的女子或男子如果在鏡中，或在遍淨、潔淨、清澈的水鉢中觀察自己的面貌，在那裡，如果看見塵垢或污穢，他為塵垢或污穢的捨斷而努力。
184-96|在那裡，如果沒看見塵垢或污穢，因為那樣，他變得悅意：
184-97|『這確實是我的獲得，我確實是乾淨的。』
184-98|同樣的，學友們！如果比丘省察時，看見自己這全部惡不善法未被捨斷，學友們！因為那樣，比丘應該為這全部惡不善法的捨斷而精進。
184-99|而，學友們！如果比丘省察時，看見自己這全部惡不善法已被捨斷，學友們！因為那樣，比丘就能以那喜、悅而住，在善法上日夜隨學。」
184-100|這就是尊者目犍連所說，
184-101|那些悅意的比丘歡喜尊者目犍連所說。
184-102|推量經第五終了。
